hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Tu,Sim,5,5D,5H,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,xMT,xC,xN,xDT,O,Un,BL,Bg,T100,P600,P500
3715,"Little Cockup","34A",2328,"B","399","1309","NY261337","NY 26176 33717","NY 2619 3366","392","7","cairn","no boulder in area as described by Birkett","obvious summit","2012-08-15","","89 90","4N","326175","533718","54.693075","-3.146874","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,"Orthwaite Bank","34A",2328,"B","348","1142","NY256334","NY 25650 33475","NY256334","341","7","no feature","","Abney level","2011-03-31","","89 90","4N","325649","533476","54.690823","-3.154971","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,"Eycott Hill","34A",2583,"B","345","1132","NY386294","NY 38650 29472","NY386297","319","26","rocky outcrop","","Abney level","2009-06-08","","90","5S","338649","529473","54.656607","-2.952483","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,"Lothwaite","34A",2345,"B","345","1132","NY203296","NY 20301 29663","NY200295","318","27","rock","rock 2m S is lower","Abney level","2009-11-20","","89 90","4S","320300","529664","54.655754","-3.236892","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,"Little Eycott Hill","34A",2583,"B","332","1089","NY385300","NY 38524 30086","NY386300","320","12","craggy knoll","this is Birkett's '2nd little top'. The 3rd at NY 38480 30159 is higher","Abney level","2012-08-15","","90","5N 5S","338523","530087","54.662109","-2.954565","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,"Rivings","34A",2345,"B","335","1099","NY197294","NY 19786 29435","NY196295","320","15","no feature 40m SE of pile of stones","pile of stones is at NY 19758 29462","Abney level","2009-06-08","","89 90","4S","319785","529436","54.653624","-3.24481","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,"Watches","34A",2319,"B","333","1093","NY240303","NY 24063 30396","NY240302","325","8","rock 5m E of pile of stones","rocky top 120m S at NY 24085 30282 about 50cm lower","Abney level","2010-05-06","","89 90","4N 4S","324062","530397","54.662921","-3.178784","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,"Green How - Aughertree Fell","34A",2328,"3,B","321","1053","NY258374","NY 25818 37482","NY266371","287","34","no feature: ground N of path","cairn 100m WNW at NY 25723 37519 is lower","Abney level","2010-08-23","","89 90","4N","325817","537483","54.72685","-3.153386","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,"Burthwaite Heights","34A",2345,"B","318","1043","NY188283","NY 18868 28331","NY188280","303","15","no feature","summit 105m S at NY 18812 28226 is as high","Abney level","2012-08-15","","89 90","4S","318867","528332","54.643557","-3.258729","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,"Crinkle Crags - Fourth Crinkle","34B",2359,"B","832","2730","NY249050","NY 24975 05063","NY 2497 0502","829","3","cairn","rock 3m W of cairn is highest point","Abney level","2010-08-23","","89 90","6N","324974","505064","54.435437","-3.158182","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,"Crinkle Crags - Gunson Knott [Fifth Crinkle]","34B",2359,"B","822","2697","NY249051","NY 24994 05141","NY 2498 0512","815","7","rock 10m SW of cairn","","Abney level","2010-05-06","","89 90","6N","324993","505142","54.43614","-3.157908","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,"Pike de Bield","34B",2359,"B","810","2657","NY236068","NY 23601 06840","NY236068","799","11","cairn","","obvious summit","2009-06-08","","89 90","6N","323600","506841","54.451198","-3.179819","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,"Eel Crag (Birkett)","34B",2372,"B","807","2648","NY190206","NY 19029 20684","NY190206","802","5","collapsed cairn","true summit is 15m SE at NY 19036 20669","","2010-05-06","","89 90","4S","319028","520685","54.574877","-3.25412","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,"High Stile","34B",2381,"W,B","806","2644","NY167147","NY 16740 14787","NY168147","796","10","large cairn","lower than hill 2381 (Nuttall/Hewitt) 270m ENE at NY 17008 14817","Abney level","2009-06-08","This is also the B&L top. Hill 2381 NY169147 is Marilyn, Hewitt, Nuttall, HuMP and another Birkett","89","4S","316739","514788","54.521522","-3.287851","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3729,"Stonesty Pike","34B",2359,"B","765","2510","NY249041","NY 24942 04124","NY249041","763","2","cairn","Birkett's cairn; cairn marking true summit is 200m ESE at NY 25119 04047","Abney level","2009-06-08","","89 90","6N","324941","504125","54.426994","-3.158452","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,"Thirdgill Head Man","34B",2372,"B","734","2408","NY183196","NY 18356 19603","NY183196","732","2","cairn","","obvious summit","2012-08-15","","89 90","4S","318355","519604","54.565056","-3.264228","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,"Low White Stones","34B",2396,"B","731","2398","NY282100","NY 28210 10034","NY282099","727","4","rock","rock 45m SE at NY 28234 09995 may be as high; cairn 45m ENE at NY 28253 10049 is probably lower","","2010-05-06","","89 90","4S 6N","328209","510035","54.480571","-3.109525","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,"Gasgale Crags","34B",2386,"B","703","2306","NY178222","NY 17840 22204","NY177221","695","8","no feature: heather and stones","area within about 5m is of similar height","Abney level","2011-10-02","","89 90","4S","317839","522205","54.588342","-3.272934","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,"Coldbarrow Fell - High Saddle","34B",2396,"B","675","2215","NY289129","NY 28936 12922","NY289129","675","0","rock outcrop","","obvious summit","2009-06-08","","89 90","4S","328935","512923","54.506623","-3.099018","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,"Thorn Crag","34B",2396,"B","642","2106","NY279071","NY 27962 07136","NY279071","632","10","cairn","cairn 50m E at NY 28010 07132 is lower","obvious summit","2011-03-31","","89 90","6N","327961","507137","54.454496","-3.112645","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,"Standing Crag","34B",2396,"B","611","2005","NY296133","NY 29665 13310","NY296133","610","1","rock","","Abney level","2010-03-28","","89 90","4S","329664","513311","54.510211","-3.087854","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,"Buck Pike (Mickleden)","34B",2359,"B","606","1988","NY252077","NY 25272 07754","NY252077","600","6","cairn on rock outcrop","","obvious summit","2010-05-06","","89 90","6N","325271","507755","54.45966","-3.154284","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,"Little Dodd (Ennerdale)","34B",2381,"B","590","1936","NY149155","NY 14912 15521","NY151155","581","9","cairn with inserted iron fence posts","","","2012-08-15","","89","4S","314910","515522","54.527812","-3.316297","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,"Thornythwaite Fell","34B",2359,"B","574","1883","NY245118","NY 24546 11839","NY245117","571","3","rock","","obvious summit","2009-06-08","","89 90","4S","324545","511840","54.496257","-3.166525","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,"High Gait Crags","34B",2359,"B","572","1877","NY230057","NY 23001 05785","NY230057","559","13","cairn on rock outcrop","","obvious summit","2010-05-06","","89 90","6N","323000","505786","54.441628","-3.188796","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,"White Stones - The Band","34B",2359,"B","568","1864","NY260060","NY 26049 06046","NY 2595 0605","552","16","rock","rock 50m SE at NY 26070 06023 is c 50cm lower","Abney level","2012-08-15","","89 90","6N","326048","506047","54.444427","-3.141873","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,"Herdus","34B",2381,"B","562","1844","NY117163","NY 11760 16343","NY118165","559","3","cairn","true summit is 12m E at NY 11772 16342","Abney level","2010-05-06","","89","4S 303","311758","516344","54.534658","-3.365233","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,"Ill Crag (Newlands) [Knott Rigg North Top]","34B",2372,"B","546","1791","NY199191","NY 19976 19180","NY199191","530","16","rock covered with grass","","","2010-05-06","","89 90","4S","319975","519181","54.561514","-3.239064","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,"Wrynose Fell - Long Crag","34B",2419,"B","545","1788","NY279039","NY 27988 03980","NY278040","532","13","separate pinnacle of outcrop","","Abney level","2011-03-31","","89 90","6N","327987","503981","54.426142","-3.111476","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,"Lining Crag","34B",2396,"B","542","1778","NY283112","NY 28310 11212","NY283112","540","2","rock","","","2009-06-08","","89 90","4S","328309","511213","54.49117","-3.108268","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,"Blake Rigg (Little Langdale)","34B",2419,"s5,B","535","1755","NY285039","NY 28522 03906","NY281040","511","24","cairn","just higher than summit c200m NNW","Abney level","2009-06-08","","89 90","6N","328521","503907","54.425552","-3.103229","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,"High Crags (Newlands)","34B",2400,"B","529","1736","NY217174","NY 21752 17496","NY217174","518","11","no feature","rock 220m NNE at NY 21822 17709 is lower","Abney level","2012-08-15","","89 90","4S","321751","517497","54.546662","-3.211157","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,"Border End","34B",2469,"s5,B","522","1713","NY228018","NY 22828 01887","NY228019","500","22","rock","cairn at NY 22689 01892 and nearby rock 130m W at NY 22701 01886 are c 1m lower","Abney level","2009-11-20","","89 90","6N","322827","501888","54.406578","-3.190447","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,"Loweswater End - Carling Knott","34B",2462,"B","519","1703","NY120206","NY 12093 20604","NY119204","512","7","cairn","ground 20m SW is just higher","Abney level","2009-06-08","","89","4S 303","312091","520605","54.572999","-3.361363","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,"Gale Fell","34B",2381,"B","518","1699","NY133163","NY 13387 16374","NY135162","510","8","corner fence post","true summit is 13m N at NY 13388 16387","Abney level","2011-03-31","","89","4S 303","313385","516375","54.535218","-3.340105","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,"Watendlath Fell [Long Moss]","34B",2396,"B","515","1690","NY289148","NY 28909 14862","NY292145","500","15","flat rock with fence passing over it","cairn 110m SW at NY 28828 14781 is lower but gives views of Blea Tarn","Abney level","2009-06-08","","89 90","4S","328908","514863","54.524051","-3.099903","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,"Whoap","34B",2368,"s5,B","511","1677","NY099128","NY 09936 12871","NY102130","490","21","no feature","ground for about 5m radius is as high; very flat summit; prominent boulder 200m NW at NY 09719 12977 is a few m lower and not Birkett's intended summit","Abney level","2010-08-23","","89","4S 303","309934","512872","54.503143","-3.392351","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,"Swinside","34B",2386,"B","509","1670","NY176239","NY 17666 23921","NY177238","503","6","ground on NE side of wall junction between wall and fence","small cairn in heather 100m NNW at NY 17627 24015 is 50cm lower","Abney level","2010-05-06","","89 90","4S","317665","523922","54.60374","-3.276109","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,"Wythburn Fell","34B",2396,"B","508","1667","NY311125","NY 31187 12536","NY 3116 1248","500","8","thin turf on outcrop","","obvious summit","2010-05-06","","90","5S","331186","512537","54.503466","-3.06417","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,"Castle How [Raw Pike]","34B",2396,"s5,B","500","1640","NY307076","NY 30775 07597","NY305077","477","23","cairn","Great Castle How, the summit c250m N is as high","Abney level","2010-05-06","","90","6N 7N","330774","507598","54.45903","-3.069373","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,"Yew Bank","34B",2469,"4,B","499","1637","NY231030","NY 23196 03076","NY233029","464","35","tiny pile of stones on rock","rock on top 50m  SE at NY 23238 03048  is 50cm lower","Abney level","2010-08-23","","89 90","6N","323195","503077","54.417317","-3.185087","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,"Shivery Knott","34B",2396,"B","491","1611","NY288153","NY 28900 15355","NY 2895 1525","482","9","tiny cairn on rock outcrop","","obvious summit","2009-06-08","","89 90","4S","328899","515356","54.52848","-3.100161","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,"Gavel Fell - High Nook [Gavel Fell North Top]","34B",2462,"B","488","1601","NY120189","NY 12035 18914","NY 1192 1886","467","21","cairn","","obvious summit","2012-08-15","","89","4S 303","312033","518915","54.557805","-3.361753","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,"High Scarth","34B",2359,"B","487","1598","NY215043","NY 21535 04394","NY215045","462","25","cairn on rock","","Abney level","2012-08-15","","89 90","6N","321534","504395","54.428906","-3.211026","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,"Middle Crag","34B",2396,"B","484","1588","NY287157","NY 28798 15797","NY288158","479","5","tiny cairn on rock outcrop","","Abney level","2009-06-08","","89 90","4S","328797","515798","54.532437","-3.101844","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,"Sharp Knott","34B",2462,"B","482","1581","NY106200","NY 10701 20098","NY 1078 2007","468","14","cairn","","obvious summit","2012-08-15","","89","4S 303","310699","520099","54.568209","-3.382735","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,"Armboth Fell (Birkett)","34B",2396,"B","480","1575","NY296159","NY 29679 15968","NY293158","453","27","large smooth outcrop","heathery mound 150m ESE at NY 29809 15894 is 0.5m lower","Abney level","2014-03-24","See Database Notes","89 90","4S","329678","515969","54.534097","-3.088273","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,"High Pen","34B",2462,"B","475","1558","NY109188","NY 10999 18896","NY111189","457","18","single stone on grassy mound","post 150m SW is 2m lower","Abney level","2009-11-20","","89","4S 303","310997","518897","54.557462","-3.377763","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,"Brown Rigg","34B",2396,"4,B","463","1519","NY305146","NY 30524 14605","NY303143","432","31","rock","","obvious summit","2011-10-17","","90","4S 5S","330523","514606","54.521966","-3.074895","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,"Banna Fell [Banna Fell East Top]","34B",2462,"4,B","456","1496","NY115174","NY 11591 17407","NY 1183 1774","418","38","no feature","flat summit area","Abney level","2011-10-17","","89","4S 303","311589","517408","54.544188","-3.368164","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,"Dodd (Lorton)","34B",2386,"4,B","454","1490","NY169230","NY 16903 23059","NY169229","415","39","cairn","","obvious summit","2011-10-17","","89","4S","316902","523060","54.59587","-3.287673","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,"Red Knott","34B",2400,"B","452","1483","NY221179","NY 22108 17960","NY220179","450","2","rock","higher ground to S has little or no drop","obvious summit","2010-08-23","","89 90","4S","322107","517961","54.550886","-3.205778","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,"Floutern Cop","34B",2462,"B","451","1480","NY122173","NY 12235 17373","NY 1206 1734","424","27","no feature","","obvious summit","2012-08-15","","89","4S 303","312233","517374","54.543995","-3.358201","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,"Stile End","34B",2372,"4,B","447","1467","NY220219","NY 22071 21916","NY218217","412","35","a few stones","","obvious summit","2011-10-17","","89 90","4S","322070","521917","54.586425","-3.2074","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,"The Benn [Sippling Crag]","34B",2396,"4,B","446","1463","NY302193","NY 30217 19303","NY301189","391","55","turf on rock","","obvious summit","2009-06-08","","90","4S 5S","330216","519304","54.564138","-3.080752","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,"Scar Lathing","34B",2359,"B","439","1440","NY226049","NY 22615 04946","NY 2272 0513","412","27","rock","","Abney level","2012-08-15","","89 90","6N","322614","504947","54.434031","-3.194527","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
